Date,Close/Last,Open,High,Low
12/03/2020,139.6015,141.1637,141.9339,138.6747
12/02/2020,140.6443,139.843,140.9545,138.0812
12/01/2020,139.9139,138.647,140.1789,136.6261
11/30/2020,134.7245,132.763,134.775,131.15
11/27/2020,133.7592,131.5876,133.8004,131.0823
11/25/2020,133.0015,131.8694,133.8055,131.8694
11/24/2020,130.8189,129.1519,132.2531,129.1487
11/23/2020,132.5378,135.7162,136.2978,132.3484
11/20/2020,137.2039,137.529,139.1129,136.4303
11/19/2020,135.8866,134.5531,136.5838,134.3928
11/18/2020,136.7101,140.9728,140.9728,136.6915
11/17/2020,141.2424,142.5968,143.1571,140.8186
11/16/2020,143.4039,142.6621,144.5963,141.3339
11/13/2020,143.3848,144.3905,144.6576,142.86
11/12/2020,142.0365,141.7646,144.4576,141.5534
11/11/2020,140.6045,140.6716,141.0858,139.3687
11/10/2020,142.0528,147.1542,147.5949,141.967
11/09/2020,146.6328,149.8012,150.0278,143.7549
11/06/2020,155.3834,155.6326,156.2095,153.81
11/05/2020,154.1562,148.5927,154.9374,148.5028
11/04/2020,143.4013,147.3015,147.5513,142.9744
11/03/2020,147.4091,146.4049,148.3072,145.5733
11/02/2020,144.6861,142.0783,144.6986,140.7202
10/30/2020,140.3201,139.1366,140.3381,136.0231
10/29/2020,137.903,134.6864,139.0255,134.5559
10/28/2020,135.6394,141.4406,141.6177,135.4052
10/27/2020,145.5602,143.2937,145.6808,142.6206
10/26/2020,142.9099,144.3012,146.5477,142.6738
10/23/2020,145.4557,146.0068,146.253,144.3874
10/22/2020,146.4089,146.0871,146.7187,143.6911
10/21/2020,148.0806,147.1364,150.5082,147.0067
10/20/2020,145.9916,144.758,146.9387,143.9755
10/19/2020,144.3638,148.2658,149.2204,144.3099
10/16/2020,147.0914,149.4619,149.582,147.0626
10/15/2020,149.0673,147.8347,150.023,147.6307
10/14/2020,150.6805,150.5474,152.2494,149.3014
10/13/2020,148.7078,148.0515,149.1896,145.4406
10/12/2020,149.8597,150.0537,151.0565,148.3782
10/09/2020,150.0179,146.3225,150.0191,146.3068
10/08/2020,143.335,142.3962,144.2502,141.8798
10/07/2020,140.8486,141.4715,142.7331,140.2512
10/06/2020,139.8117,146.196,147.0284,139.7849
10/05/2020,145.5845,143.6555,147.2602,143.6393
10/02/2020,142.8419,143.6769,144.8743,142.2067
10/01/2020,144.5461,144.2741,146.1428,142.9488
09/30/2020,143.082,142.1913,144.2919,141.1005
09/29/2020,143.2263,142.6975,144.668,142.2338
09/28/2020,141.5608,141.887,142.6316,139.7857
09/25/2020,139.9622,138.9651,140.7244,137.7791
09/24/2020,140.8774,134.1794,141.8689,134.1794
09/23/2020,135.7458,143.228,143.4923,135.0542
09/22/2020,145.5413,145.3054,146.691,143.555
09/21/2020,144.7754,148.3781,149.8626,142.9405
09/18/2020,151.5123,154.6343,155.879,151.4098
09/17/2020,154.0606,151.5946,154.5947,150.4065
09/16/2020,156.0624,157.3827,158.0117,155.2497
09/15/2020,156.1823,158.816,159.2576,155.1757
09/14/2020,156.3961,152.1147,156.5674,152.1128
09/11/2020,150.34,153.4933,155.4338,149.8556
09/10/2020,152.3423,155.8778,157.0007,151.7137
09/09/2020,154.7971,149.7266,155.1767,149.707
09/08/2020,147.9829,145.4024,151.05,143.1976
09/04/2020,149.5784,149.8252,150.8793,144.0324
09/03/2020,150.9277,150.2772,152.0291,146.2701
09/02/2020,152.3941,150.6004,152.4312,146.8648
09/01/2020,152.3954,156.8321,156.8982,150.4528
08/31/2020,154.2088,153.6083,156.2932,153.0404
08/28/2020,152.8499,149.6064,153.6906,149.4372
08/27/2020,147.494,152.1056,152.6047,145.3675
08/26/2020,150.5038,144.264,150.5191,144.229
08/25/2020,145.9598,145.8586,146.2763,142.4661
08/24/2020,146.3794,149.4158,149.6247,145.686
08/21/2020,147.5066,148.484,148.6894,145.764
08/20/2020,150.8814,147.7589,151.5394,147.3174
08/19/2020,148.4889,152.0358,153.3389,147.7096
08/18/2020,153.2777,157.5274,157.5345,151.4985
08/17/2020,154.4744,151.1581,154.5559,151.0
08/14/2020,145.9551,146.482,147.0746,143.8354
08/13/2020,146.5562,143.9642,147.9651,143.1563
08/12/2020,141.678,145.0658,145.5682,141.5758
08/11/2020,141.4747,144.514,147.7361,140.8202
08/10/2020,153.0348,155.2346,158.9658,152.6374
08/07/2020,154.1407,156.0933,157.2887,152.2161
08/06/2020,159.6006,163.1156,163.5785,157.4058
08/05/2020,161.144,162.8088,165.3551,159.2781
08/04/2020,159.3452,155.1481,159.5204,151.4169
08/03/2020,152.7936,154.752,154.8968,150.3912
07/31/2020,154.5321,152.359,154.9471,151.9003
07/30/2020,150.2591,151.0606,154.3363,147.918
07/29/2020,155.7018,157.575,157.9044,152.8446
07/28/2020,157.2796,156.1936,159.3652,154.4994
07/27/2020,158.2088,154.8813,160.5592,154.8688
07/24/2020,150.6867,147.9585,151.0126,147.4697
07/23/2020,146.4811,149.6741,151.2621,143.7664
07/22/2020,149.9875,148.216,150.716,147.7202
07/21/2020,146.5929,147.7544,149.6641,145.3764
07/20/2020,144.3421,141.9144,144.9145,141.8475
07/17/2020,140.1616,137.3848,140.2785,137.1031
07/16/2020,135.921,137.1545,138.3888,134.5644
07/15/2020,137.9337,136.6305,138.0666,134.38
07/14/2020,137.0653,130.7588,137.0882,130.6751
07/13/2020,131.2426,138.0217,139.3583,131.106
07/10/2020,135.8991,137.4505,137.7328,134.653
07/09/2020,136.5491,138.2859,138.746,133.1151
07/08/2020,136.5768,135.8994,137.5868,134.1549
07/07/2020,132.9481,128.9938,133.726,128.9871
07/06/2020,129.6548,129.0575,130.6346,128.0103
07/02/2020,127.0646,127.7277,130.3749,126.9503
07/01/2020,128.6792,128.9543,128.9795,124.886
06/30/2020,129.1584,124.2019,129.4751,123.5604
06/29/2020,124.7266,123.8735,124.7546,122.3974
06/26/2020,122.9069,121.3135,123.4176,119.1435
06/25/2020,122.2724,121.2093,122.3417,119.5298
06/24/2020,121.0622,122.4499,124.3693,119.4557
06/23/2020,123.723,123.863,125.5459,123.0756
06/22/2020,121.6953,119.7868,123.3692,119.7868
06/19/2020,116.7526,114.575,118.3894,114.2676
06/18/2020,112.5746,113.5952,114.8757,112.3106
06/17/2020,114.4107,114.6588,115.9778,113.5812
06/16/2020,114.1081,117.4845,118.2023,113.6743
06/15/2020,117.2361,110.6426,117.6844,109.1487
06/12/2020,114.4821,117.3415,118.359,113.7534
06/11/2020,114.8369,121.7443,122.9994,113.2018
06/10/2020,122.4183,118.6671,122.5033,115.0375
06/09/2020,117.0433,117.1033,118.5709,115.831
06/08/2020,115.7112,114.8224,116.1154,113.7341
06/05/2020,114.8715,112.8825,114.901,110.9084
06/04/2020,116.4494,117.3323,118.1036,115.5655
06/03/2020,115.32,115.184,117.2162,113.8446
06/02/2020,118.7964,123.6562,123.6943,118.4477
06/01/2020,123.0927,121.0653,123.1482,120.2143
05/29/2020,120.1026,121.2927,121.6759,119.7262
05/28/2020,118.4379,120.7818,121.8961,117.6215
05/27/2020,118.6317,114.7403,118.6317,114.0924
05/26/2020,118.8818,123.1316,123.1337,118.5973
05/22/2020,124.236,124.8523,127.4907,123.8933
05/21/2020,124.5523,126.2185,126.4759,121.5067
05/20/2020,128.0681,130.3153,131.0108,127.633
05/19/2020,129.2559,126.4553,130.4592,126.3783
05/18/2020,124.7309,129.3295,129.3867,124.3173
05/15/2020,126.6058,124.2225,126.9649,123.2477
05/14/2020,121.2462,117.5651,121.9344,117.343
05/13/2020,117.9811,119.5841,120.4019,115.4569
05/12/2020,117.736,119.5267,122.0134,117.53
05/11/2020,118.0937,121.5055,122.3606,117.1052
05/08/2020,122.0903,122.3852,124.3066,121.1664
05/07/2020,122.3044,119.447,123.9522,118.3546
05/06/2020,117.8883,119.7563,120.488,117.4655
05/05/2020,121.3738,118.6394,121.9704,117.2867
05/04/2020,119.6155,118.8019,120.144,118.0651
05/01/2020,117.3557,110.3652,117.4994,110.3652
04/30/2020,113.678,117.5407,119.3389,113.4851
04/29/2020,119.4669,117.3784,119.6197,115.4288
04/28/2020,117.5756,116.6137,118.4107,114.885
04/27/2020,117.6867,118.1263,119.0463,114.3283
04/24/2020,117.5537,118.3132,119.2515,114.4754
04/23/2020,115.2527,114.6546,120.2825,114.1054
04/22/2020,112.0586,108.9454,112.5624,108.8928
04/21/2020,105.2858,102.1764,106.478,102.1764
04/20/2020,106.3879,104.4705,108.1094,104.2428
04/17/2020,104.2845,102.3741,104.9147,101.9454
04/16/2020,106.1305,104.993,107.3379,103.6987
04/15/2020,104.2899,102.0429,106.4938,101.4242
04/14/2020,106.2237,107.0567,111.4758,103.7961
04/13/2020,105.1729,98.5907,105.836,95.0583
04/09/2020,98.2216,93.05,98.565,92.8951
04/08/2020,89.6955,89.0132,90.5455,88.2063
04/07/2020,88.9634,90.2721,91.5576,88.1726
04/06/2020,89.3235,87.6558,90.4481,86.5311
04/03/2020,84.3618,84.8318,87.3079,83.8107
04/02/2020,84.4982,82.5736,86.7112,82.0745
04/01/2020,80.944,78.279,81.9709,77.8825
03/31/2020,78.9518,79.3269,83.0277,78.3711
03/30/2020,80.3924,82.6543,85.1156,78.3158
03/27/2020,81.8103,85.8129,87.5726,80.78
03/26/2020,88.1451,91.1574,93.2567,85.8431
03/25/2020,88.8324,86.5739,91.6721,83.6346
03/24/2020,86.2677,83.9997,87.7658,80.492
03/23/2020,74.661,72.9128,78.0722,70.7771
03/20/2020,70.1177,76.7139,78.0058,70.0244
03/19/2020,74.8227,73.2589,84.2114,66.3103
03/18/2020,73.4513,82.204,85.0457,71.7923
03/17/2020,84.9981,74.8322,86.5459,74.8322
03/16/2020,75.178,68.1892,78.6711,62.7221
03/13/2020,70.2589,79.7223,80.2874,69.6482
03/12/2020,77.7831,84.9252,85.5272,77.1348
03/11/2020,87.6663,94.1738,94.7942,86.3935
03/10/2020,95.4887,94.8894,97.1322,91.2078
03/09/2020,94.2867,100.4045,100.6292,94.2068
03/06/2020,103.0107,105.0692,105.2135,99.6623
03/05/2020,104.6996,103.6545,104.9945,102.05
03/04/2020,102.6744,102.4389,103.1547,99.8305
03/03/2020,101.4712,98.9227,104.8959,97.5599
03/02/2020,97.8714,95.2698,97.983,94.8442
02/28/2020,94.1461,98.1134,98.117,90.1097
02/27/2020,99.8302,107.9701,107.9701,99.6723
02/26/2020,107.3498,106.9227,108.6694,106.5515
02/25/2020,107.4759,110.6382,111.7319,107.4202
02/24/2020,111.5133,112.9304,113.7325,110.1887
02/21/2020,111.061,108.9622,111.3376,108.8178
02/20/2020,107.8991,107.7957,109.6659,107.0183
02/19/2020,107.7417,106.3313,107.7757,105.9111
02/18/2020,105.9534,102.5635,105.967,102.4871
02/14/2020,102.0129,103.2728,103.5406,101.8262
02/13/2020,103.139,102.827,103.9701,102.5372
02/12/2020,102.1233,102.6197,102.9729,102.0455
02/11/2020,102.8699,102.6521,103.7916,102.0402
02/10/2020,102.8485,101.8726,103.1707,101.2616
02/07/2020,101.3261,103.8626,103.9458,101.293
02/06/2020,103.419,102.5657,103.7051,102.2335
02/05/2020,102.1908,101.3969,102.9084,101.2572
02/04/2020,101.7088,101.8628,102.1486,100.3477
02/03/2020,102.9568,103.2916,103.7392,102.2001
01/31/2020,103.9379,103.7486,104.722,103.2862
01/30/2020,103.5197,103.5399,104.0285,102.445
01/29/2020,103.1126,100.6972,103.2041,100.4321
01/28/2020,100.8025,102.2987,102.7144,100.4231
01/27/2020,103.1745,106.1038,106.3707,102.6954
01/24/2020,104.8186,102.8927,104.9385,102.4738
01/23/2020,102.9278,102.4533,104.0278,101.7693
01/22/2020,103.147,103.2949,103.9058,102.6328
01/21/2020,103.2899,101.4648,103.3342,100.9122
01/17/2020,101.8355,102.9048,103.2024,101.5343
01/16/2020,102.8171,102.8337,103.2389,101.9268
01/15/2020,103.3997,102.0765,103.6411,101.2292
01/14/2020,101.363,99.7341,101.5303,99.4176
01/13/2020,100.1917,101.7986,101.8792,100.1883
01/10/2020,102.25,101.1188,102.9032,101.1134
01/09/2020,100.6892,100.9834,102.0531,100.6189
01/08/2020,101.8689,106.256,106.2912,101.6916
01/07/2020,106.2091,104.8973,106.6055,104.451
01/06/2020,105.0708,106.4571,107.1187,104.324
01/03/2020,105.4114,107.4471,108.0335,105.0315
01/02/2020,106.5057,107.8625,108.3479,106.046
12/31/2019,106.9247,107.8364,108.2478,106.7742
12/30/2019,107.1694,105.3383,107.3874,105.2074
12/27/2019,105.1279,105.7909,106.3215,104.7253
12/26/2019,106.0889,105.7725,107.1193,104.9846
12/24/2019,104.6705,101.974,104.6785,101.9506
12/23/2019,101.286,98.163,101.3091,98.133
12/20/2019,97.5605,99.4974,99.5139,97.5539
12/19/2019,99.4036,99.5832,99.7657,98.7068
12/18/2019,99.5549,98.5438,99.5603,98.1839
12/17/2019,98.5437,99.2284,99.643,98.5385
12/16/2019,99.2445,100.4941,100.7994,99.1574
12/13/2019,100.2782,98.9927,100.5201,98.9927
12/12/2019,99.4308,100.5035,100.9709,98.5279
12/11/2019,99.5622,97.1699,99.7901,97.1652
12/10/2019,96.7922,96.4782,96.8458,95.9826
12/09/2019,95.8513,96.608,96.8877,95.7414
12/06/2019,95.8953,97.2936,97.4754,95.8953
12/05/2019,98.3813,97.3187,99.0197,97.3077
12/04/2019,97.5097,97.7877,98.3536,96.7532
12/03/2019,97.9745,97.193,98.6403,97.193
12/02/2019,96.0296,95.2868,96.2446,94.9407
11/29/2019,95.517,94.0945,95.6868,93.9502
11/27/2019,93.9349,93.9918,94.253,92.9483
11/26/2019,94.7428,93.0373,94.87,92.7119
11/25/2019,92.8908,93.2215,94.4175,92.8908
11/22/2019,93.6599,94.2076,94.5025,93.2582
11/21/2019,93.8431,95.3098,95.7138,93.8121
11/20/2019,95.6669,95.38,96.0337,94.6423
11/19/2019,95.335,94.8083,96.3836,94.7885
11/18/2019,94.9163,93.4256,95.0969,93.4256
11/15/2019,93.6092,93.5524,94.4256,93.4072
11/14/2019,93.939,93.7838,94.3509,93.2229
11/13/2019,93.2558,93.3083,94.2079,93.1493
11/12/2019,92.6022,91.7631,92.696,90.7153
11/11/2019,91.5296,91.5965,92.0662,91.1198
11/08/2019,91.6863,91.2818,92.4862,91.0316
11/07/2019,91.8015,93.6208,93.837,91.1612
11/06/2019,94.0939,93.6296,94.5929,92.9878
11/05/2019,93.3395,93.3896,93.9856,92.4919
11/04/2019,94.6482,95.5052,95.978,94.4005
11/01/2019,95.9439,94.9451,95.9448,94.4046
10/31/2019,95.62,94.2365,95.826,94.0554
10/30/2019,93.2576,92.4877,93.2841,91.0365
10/29/2019,92.4601,90.9341,93.0265,90.5411
10/28/2019,91.8155,92.5785,92.7326,91.4062
10/25/2019,93.5356,93.4632,94.4809,92.5584
10/24/2019,91.9999,90.529,92.0161,90.529
10/23/2019,90.0039,89.5711,90.8866,89.5711
10/22/2019,89.0007,89.0812,89.4742,87.8411
10/21/2019,88.8127,91.054,91.3817,88.6686
10/18/2019,90.5279,89.9302,91.1314,89.4281
10/17/2019,90.0235,88.0337,90.7932,87.9897
10/16/2019,88.2595,87.4025,88.285,86.8695
10/15/2019,86.8723,88.8678,88.8678,86.8372
10/14/2019,89.2888,89.041,90.0611,88.668
10/11/2019,88.9159,91.2385,91.2651,88.8667
10/10/2019,92.1259,91.6265,92.3633,90.3274
10/09/2019,91.4629,92.3624,92.5848,90.9119
10/08/2019,92.3602,91.4336,92.4171,90.8234
10/07/2019,90.2898,90.3405,91.6199,89.9699
10/04/2019,91.1079,89.1934,91.1406,89.0346
10/03/2019,89.3212,89.586,91.3682,89.1936
10/02/2019,89.6197,89.4689,90.1939,88.7531
10/01/2019,88.5406,87.8541,90.1941,87.4827
09/30/2019,88.3972,89.8079,90.3213,87.8519
09/27/2019,91.0744,91.4183,92.2486,90.5394
09/26/2019,93.1686,94.8884,95.4016,93.0977
09/25/2019,94.544,96.9558,97.3379,93.7274
09/24/2019,97.6787,95.9871,97.8961,95.1972
09/23/2019,96.676,95.2041,96.8362,95.1635
09/20/2019,94.6025,93.0063,94.8248,92.5442
09/19/2019,92.9944,91.7059,93.3714,91.7059
09/18/2019,91.2288,93.1411,93.1464,89.194
09/17/2019,93.0154,91.2796,93.4498,90.88
09/16/2019,90.6117,90.6148,91.4474,89.1392
09/13/2019,89.4924,91.3587,92.4969,89.4081
09/12/2019,91.084,93.9495,95.9644,91.0051
09/11/2019,92.3521,91.9967,94.1861,91.922
09/10/2019,91.7591,91.4337,93.2583,90.9114
09/09/2019,92.0908,94.5966,94.7016,91.0913
09/06/2019,94.264,97.3772,98.4372,94.24
09/05/2019,97.273,100.5894,100.5894,96.6114
09/04/2019,101.7634,100.1394,101.8019,99.8837
09/03/2019,100.2125,99.7066,101.9608,99.6925
08/30/2019,98.9774,98.0776,99.9465,97.8759
08/29/2019,98.4687,101.0967,101.1413,97.4701
08/28/2019,101.1856,101.3894,102.2874,99.6621
08/27/2019,101.0363,98.1996,101.5075,98.1381
08/26/2019,97.6965,98.2157,98.9096,96.9435
08/23/2019,97.782,94.7278,98.0552,94.6819
08/22/2019,93.9989,94.1702,95.0789,93.9102
08/21/2019,94.5288,94.0069,95.2798,93.9807
08/20/2019,94.7418,92.5652,95.3638,92.5652
08/19/2019,92.0438,91.9246,93.3909,90.6087
08/16/2019,92.8382,93.2776,93.5621,91.8772
08/15/2019,93.8225,92.716,94.1258,91.924
08/14/2019,92.9059,94.3723,95.0845,92.8602
08/13/2019,93.2735,95.9722,96.0982,90.5641
08/12/2019,94.9146,96.307,97.1799,94.9146
08/09/2019,95.7826,96.4921,97.2639,95.555
08/08/2019,96.9204,95.1367,97.4711,94.0825
08/07/2019,96.0484,95.6334,98.7773,95.6247
08/06/2019,94.3111,93.5974,94.9224,93.2484
08/05/2019,94.0755,91.9767,95.2786,91.9692
08/02/2019,90.8183,91.1276,92.0872,90.3378
08/01/2019,91.8156,86.3497,92.1952,86.0118
07/31/2019,87.6351,91.8045,91.8138,87.1059
07/30/2019,92.2429,92.0316,92.8365,91.6282
07/29/2019,91.8251,90.9472,91.8712,90.0777
07/26/2019,90.6515,91.1132,91.469,90.1406
07/25/2019,90.8232,92.6548,92.7009,90.403
07/24/2019,92.9286,91.8397,92.9806,91.6673
07/23/2019,91.205,91.8659,92.8819,90.0753
07/22/2019,91.9523,91.9907,92.5011,91.5269
07/19/2019,91.6573,91.7504,93.2667,90.7533
07/18/2019,92.3037,89.1591,92.7137,88.362
07/17/2019,89.2575,86.4491,89.3596,86.3459
07/16/2019,85.9859,85.6801,86.7516,85.4976
07/15/2019,85.8668,85.964,86.4165,85.1915
07/12/2019,85.7961,85.1822,85.9076,84.776
07/11/2019,84.9638,85.7576,86.1254,84.1236
07/10/2019,85.8644,84.7809,85.8874,84.3383
07/09/2019,83.9065,82.8125,83.9613,82.3081
07/08/2019,83.1474,83.4766,83.8283,82.6025
07/05/2019,83.1751,82.6725,83.5017,80.6393
07/03/2019,84.0482,84.231,84.332,83.093
07/02/2019,83.8475,81.9919,84.0217,81.3089
07/01/2019,81.2163,82.8074,82.8148,80.9463
06/28/2019,84.1262,83.5347,84.1561,82.9529
06/27/2019,83.4148,83.2135,83.6393,82.4867
06/26/2019,83.7392,82.6356,84.3329,82.1173
06/25/2019,83.7661,85.3421,85.9315,82.2548
06/24/2019,84.8917,82.8844,84.9272,82.5108
06/21/2019,82.1401,81.8315,82.4687,80.621
06/20/2019,81.7859,79.2411,82.508,79.2411
06/19/2019,78.2748,76.8038,78.4053,76.4965
06/18/2019,77.3576,77.397,78.1198,76.3918
06/17/2019,76.5901,75.8342,76.6186,75.4044
06/14/2019,75.8109,76.4341,77.1961,75.2128
06/13/2019,75.9877,75.1061,76.0974,74.7982
06/12/2019,74.8588,74.3975,75.3782,74.3694
06/11/2019,73.9033,73.4301,74.1746,72.9401
06/10/2019,73.3218,73.4734,73.4734,72.5694
06/07/2019,74.3321,75.0215,75.5419,74.1613
06/06/2019,74.4149,74.0068,74.5651,73.4995
06/05/2019,73.7037,74.2804,75.2125,72.9547
06/04/2019,73.5998,72.4005,73.5998,72.1277
06/03/2019,73.0042,70.9192,73.0375,70.8335
05/31/2019,70.0162,68.1497,70.3405,68.1497
05/30/2019,67.4489,66.3952,67.4873,66.2118
05/29/2019,66.3996,66.4682,66.6309,66.0515
05/28/2019,66.2441,66.3117,66.6767,65.8842
05/24/2019,66.5554,66.3366,66.757,66.0227
05/23/2019,66.2053,66.4332,67.5308,66.151
05/22/2019,66.1395,67.4977,67.5104,65.8518
05/21/2019,67.423,67.0733,67.423,66.6004
05/20/2019,67.2491,67.48,67.9143,67.2256
05/17/2019,67.4942,67.1697,67.6774,66.6816
05/16/2019,67.4279,68.2304,68.2856,66.9293
05/15/2019,68.2997,68.6218,68.8405,68.2285
05/14/2019,68.3857,68.7617,68.8193,67.7726
05/13/2019,68.8064,68.1062,68.8979,67.2087
05/10/2019,67.2871,68.1185,68.1625,67.1616
05/09/2019,67.9904,68.2979,69.1156,67.7605
05/08/2019,68.3409,69.9187,70.5547,68.0339
05/07/2019,69.6889,68.8531,69.9253,68.1659
05/06/2019,68.7696,68.6383,69.2634,68.3692
05/03/2019,68.7906,68.9434,69.6489,68.7277
05/02/2019,68.2492,69.0783,69.2171,68.0505
05/01/2019,69.5882,70.9643,71.5171,69.1473
04/30/2019,71.1613,70.9724,71.5279,70.8628
04/29/2019,70.8984,72.288,72.2956,70.6986
04/26/2019,72.6516,71.1268,72.8789,71.1048
04/25/2019,70.6349,71.9795,71.9864,70.4619
04/24/2019,71.7064,71.0754,72.3745,70.5395
04/23/2019,71.078,71.092,71.5304,70.8218
04/22/2019,71.616,72.9815,72.9815,71.4323
04/18/2019,72.8933,73.7833,74.3089,72.3672
04/17/2019,73.9201,74.6656,75.0566,73.452
04/16/2019,74.5516,75.3342,75.3385,74.4436
04/15/2019,75.9256,75.2386,76.1065,74.8567
04/12/2019,75.7825,76.0259,76.4113,75.6091
04/11/2019,75.9812,76.1545,76.6929,75.4094
04/10/2019,76.9739,77.7092,78.1383,76.9305
04/09/2019,77.9654,78.0549,78.0553,77.3602
04/08/2019,77.8146,77.6821,78.0769,77.2898
04/05/2019,76.839,76.8951,76.9716,76.2645
04/04/2019,77.0915,75.004,77.1442,74.4542
04/03/2019,75.4229,75.5855,75.9884,75.2667
04/02/2019,75.2753,75.0723,75.5959,74.8905
04/01/2019,75.0922,76.6154,76.9337,74.5997
03/29/2019,76.3612,77.1155,77.4556,76.3208
03/28/2019,76.5008,77.6276,77.6276,75.9847
03/27/2019,78.5098,79.5672,79.8949,78.3879
03/26/2019,79.6721,78.7012,79.7729,78.3469
03/25/2019,79.2705,77.6778,79.444,77.6143
03/22/2019,77.3781,77.0861,77.9804,76.7878
03/21/2019,77.2929,76.9309,77.414,75.8428
03/20/2019,76.8233,75.2931,77.1462,73.928
03/19/2019,75.4038,75.8493,76.1907,75.3739
03/18/2019,75.1225,76.1517,76.4349,75.0035
03/15/2019,76.0496,75.7674,76.6972,75.0929
03/14/2019,75.329,76.4508,76.4508,75.2019
03/13/2019,77.4222,77.3999,78.0033,76.7626
03/12/2019,77.0697,75.9791,77.1517,75.9753
03/11/2019,75.5318,75.8421,76.3798,74.3459
03/08/2019,76.0213,74.5963,76.0624,74.0473
03/07/2019,73.6317,73.08,73.9573,72.6609
03/06/2019,73.1462,74.9158,74.9158,73.073
03/05/2019,74.9063,74.4971,74.9145,74.1545
03/04/2019,74.6079,73.6455,74.6177,72.9451
03/01/2019,74.0402,75.1998,76.1844,73.9594
02/28/2019,75.8485,76.1699,76.338,75.4831
02/27/2019,76.2562,77.5461,77.7426,75.8397
02/26/2019,77.7037,77.7321,78.13,76.3247
02/25/2019,77.8741,78.4952,78.9447,77.8414
02/22/2019,78.611,78.4846,79.8226,78.4074
02/21/2019,78.3049,78.7776,78.7776,77.6635
02/20/2019,79.4236,79.31,80.7608,78.8916
02/19/2019,78.8163,76.1711,79.1783,76.1385
02/15/2019,75.6402,74.8461,75.6455,74.0246
02/14/2019,74.5036,73.9036,74.6345,73.4095
02/13/2019,74.0382,74.3575,75.2661,73.7493
02/12/2019,74.2825,75.226,75.24,73.9466
02/11/2019,74.8097,75.0747,75.4612,74.7615
02/08/2019,75.7452,75.0218,76.0105,74.9323
02/07/2019,74.7585,75.3273,75.6789,74.4798
02/06/2019,75.3578,75.6078,76.5998,75.1987
02/05/2019,76.3101,75.7844,76.3236,75.1171
02/04/2019,75.8157,75.0917,76.0069,74.6216
02/01/2019,75.9089,76.0886,76.2453,74.6965
01/31/2019,76.2984,75.1353,76.3175,75.1169
01/30/2019,74.5258,73.4505,75.5923,73.0675
01/29/2019,73.5197,72.3352,73.607,72.0537
01/28/2019,71.6458,71.3235,71.9576,71.2051
01/25/2019,71.1739,69.3928,71.2849,69.3874
01/24/2019,68.5729,68.7096,69.0044,68.3247
01/23/2019,68.8606,68.6832,69.1727,68.1347
01/22/2019,68.7392,68.5491,68.8451,67.9095
01/18/2019,68.3752,69.0614,69.4028,68.1339
01/17/2019,69.5309,69.376,69.6668,69.0438
01/16/2019,69.5367,69.4093,70.063,69.1035
01/15/2019,69.37,71.1961,71.2369,68.9063
01/14/2019,71.1515,72.1183,72.1904,70.755
01/11/2019,71.7071,71.8621,72.2683,71.503
01/10/2019,71.5731,72.5691,72.7248,71.1079
01/09/2019,72.7781,71.5414,72.8519,71.535
01/08/2019,71.4676,70.7673,71.6677,70.2332
01/07/2019,71.2003,72.3421,72.4558,70.9823
01/04/2019,71.8667,71.4164,72.2285,70.5689
01/03/2019,72.1669,71.4744,72.3857,70.8559
01/02/2019,70.9407,70.4407,71.7902,69.8644
12/31/2018,70.6559,69.874,70.6559,68.9245
12/28/2018,69.6756,70.5996,70.986,69.4513
12/27/2018,70.7834,70.11,70.7834,69.649
12/26/2018,69.9769,71.2462,71.4992,69.0561
12/24/2018,70.5515,69.2932,70.6988,69.231
12/21/2018,68.6689,69.5424,70.0785,68.2209
12/20/2018,69.7868,67.621,70.2534,67.6128
12/19/2018,66.606,70.8058,72.2152,66.5864
12/18/2018,70.6132,69.1507,71.0457,69.0034
12/17/2018,69.1935,67.8474,69.5437,67.8277
12/14/2018,67.589,68.0529,68.3493,67.33
12/13/2018,68.7536,68.5886,69.0305,68.2306
12/12/2018,68.639,67.4026,68.9455,67.3308
12/11/2018,67.0904,67.8933,68.2831,66.8038
12/10/2018,67.4025,67.7345,68.8012,66.9485
12/07/2018,67.942,66.9877,68.4519,66.6417
12/06/2018,66.3503,66.1716,66.8195,65.5058
12/04/2018,66.1631,66.4741,67.2052,65.947
12/03/2018,65.8384,65.3614,66.243,64.8853
11/30/2018,64.4612,64.3813,64.7925,63.4937
11/29/2018,64.7999,65.8952,66.1133,64.7853
11/28/2018,65.5253,63.4003,65.8614,63.1001
11/27/2018,63.5526,64.7123,64.7637,62.9663
11/26/2018,64.7316,65.5377,66.4233,64.6005
11/23/2018,65.2701,66.6535,66.7988,65.014
11/21/2018,67.1995,65.6354,67.5585,65.6263
11/20/2018,65.1658,65.8148,65.8416,63.8968
11/19/2018,65.6984,65.9889,66.8029,65.5904
11/16/2018,66.077,65.8389,66.5117,65.7
11/15/2018,64.9917,63.8664,65.1076,63.7684
11/14/2018,63.5324,61.4914,64.3252,61.4881
11/13/2018,61.8387,62.7488,63.156,61.3544
11/12/2018,62.6513,63.7432,63.7636,62.5984
11/09/2018,64.1628,64.5697,64.7871,63.3202
11/08/2018,65.3904,65.3419,66.0929,65.0204
11/07/2018,65.5871,66.6794,66.6965,65.5107
11/06/2018,66.3067,67.1664,67.5155,66.0963
11/05/2018,67.142,67.2848,68.2132,66.3952
11/02/2018,67.188,67.0034,67.6464,66.502
