Date,Close/Last,High,Low,Open,Volume
29/07/2022,1762.9000244140625,1765.699951171875,1750.0,1754.0,3485
28/07/2022,1750.300048828125,1755.0,1732.0,1732.300048828125,37236
27/07/2022,1719.0999755859375,1719.0999755859375,1719.0999755859375,1719.0999755859375,144865
26/07/2022,1717.699951171875,1718.0,1717.699951171875,1718.0,1
25/07/2022,1719.0,1732.0,1719.0,1727.0,67
22/07/2022,1727.0999755859375,1735.0,1713.0,1713.300048828125,61
21/07/2022,1712.699951171875,1715.5,1679.800048828125,1687.0,183
20/07/2022,1699.5,1708.5,1699.5,1707.0999755859375,130
19/07/2022,1710.0,1714.4000244140625,1706.0999755859375,1712.300048828125,1684
18/07/2022,1709.199951171875,1712.4000244140625,1709.199951171875,1712.199951171875,264
15/07/2022,1702.4000244140625,1709.699951171875,1701.0999755859375,1705.4000244140625,721
14/07/2022,1704.5,1710.5,1704.5,1710.300048828125,1289
13/07/2022,1734.199951171875,1734.199951171875,1710.0,1710.0,368
12/07/2022,1723.300048828125,1735.5,1723.300048828125,1734.199951171875,451
11/07/2022,1730.0,1736.699951171875,1730.0,1732.5,75
08/07/2022,1740.5999755859375,1749.300048828125,1732.0999755859375,1738.0999755859375,370
07/07/2022,1737.9000244140625,1745.199951171875,1737.0,1745.199951171875,1869
06/07/2022,1734.9000244140625,1768.0,1734.0,1762.5,1729
05/07/2022,1761.800048828125,1805.4000244140625,1761.800048828125,1805.4000244140625,64
01/07/2022,1798.9000244140625,1806.0999755859373,1791.5999755859375,1795.5,77
30/06/2022,1804.0999755859373,1817.300048828125,1801.0,1809.5999755859373,328
29/06/2022,1813.699951171875,1830.300048828125,1812.800048828125,1818.300048828125,173
28/06/2022,1817.5,1826.0,1817.5,1824.199951171875,391
27/06/2022,1820.9000244140625,1830.699951171875,1819.9000244140625,1830.5,77
24/06/2022,1826.5,1826.5,1815.800048828125,1820.5,61
23/06/2022,1825.699951171875,1841.199951171875,1825.699951171875,1835.5,9
22/06/2022,1834.300048828125,1842.699951171875,1821.5999755859373,1829.5,115
21/06/2022,1834.5999755859373,1838.5999755859373,1830.0999755859373,1835.300048828125,216
17/06/2022,1835.5999755859373,1853.699951171875,1833.5999755859373,1853.699951171875,170
16/06/2022,1845.699951171875,1850.5999755859373,1814.9000244140625,1819.199951171875,136
15/06/2022,1815.300048828125,1839.0,1810.800048828125,1814.0999755859373,108
14/06/2022,1809.5,1825.5,1805.300048828125,1825.0,536
13/06/2022,1828.0,1873.800048828125,1818.699951171875,1873.800048828125,127
10/06/2022,1871.5,1875.5999755859373,1823.9000244140625,1842.699951171875,1490
09/06/2022,1848.800048828125,1850.0999755859373,1837.9000244140625,1846.0999755859373,159
08/06/2022,1851.9000244140625,1855.0,1844.4000244140625,1844.800048828125,218
07/06/2022,1847.5,1851.5999755859373,1835.0,1836.9000244140625,1168
06/06/2022,1839.199951171875,1854.0999755859373,1839.199951171875,1849.0,142
03/06/2022,1845.4000244140625,1871.800048828125,1845.4000244140625,1867.5999755859373,53
02/06/2022,1866.5,1868.699951171875,1842.0999755859373,1845.4000244140625,551
01/06/2022,1843.300048828125,1847.9000244140625,1825.300048828125,1831.0,1623
31/05/2022,1842.699951171875,1862.0999755859373,1832.800048828125,1850.300048828125,4073
27/05/2022,1851.300048828125,1860.699951171875,1845.9000244140625,1848.300048828125,30091
26/05/2022,1847.4000244140625,1847.4000244140625,1840.4000244140625,1840.4000244140625,123355
25/05/2022,1846.199951171875,1846.199951171875,1846.199951171875,1846.199951171875,0
24/05/2022,1865.0999755859373,1867.0,1852.5,1852.5,33
23/05/2022,1847.800048828125,1863.0,1845.800048828125,1846.300048828125,216
20/05/2022,1841.800048828125,1841.800048828125,1836.300048828125,1839.0999755859373,110
19/05/2022,1841.199951171875,1841.199951171875,1810.699951171875,1810.9000244140625,138
18/05/2022,1815.9000244140625,1819.699951171875,1805.0,1815.0,311
17/05/2022,1818.199951171875,1828.5999755859373,1816.699951171875,1824.9000244140625,121
16/05/2022,1813.5,1813.5,1787.0,1790.5,34
13/05/2022,1807.4000244140625,1825.0,1807.4000244140625,1825.0,335
12/05/2022,1823.800048828125,1851.9000244140625,1822.199951171875,1849.800048828125,153
11/05/2022,1852.5999755859373,1852.5999755859373,1841.0,1841.5,892
10/05/2022,1839.9000244140625,1839.9000244140625,1839.9000244140625,1839.9000244140625,1540
09/05/2022,1857.0999755859373,1867.5,1854.0,1866.5999755859373,304
06/05/2022,1881.199951171875,1890.300048828125,1871.5,1874.699951171875,214
05/05/2022,1874.0,1904.300048828125,1874.0,1897.0,80
04/05/2022,1867.0,1867.0,1867.0,1867.0,1
03/05/2022,1868.800048828125,1868.800048828125,1868.800048828125,1868.800048828125,466
02/05/2022,1861.800048828125,1896.800048828125,1853.0,1896.699951171875,385
29/04/2022,1909.300048828125,1918.199951171875,1902.4000244140625,1902.699951171875,132
28/04/2022,1888.699951171875,1893.0,1872.9000244140625,1883.800048828125,513
27/04/2022,1885.9000244140625,1900.5999755859373,1882.199951171875,1897.800048828125,1786
26/04/2022,1901.4000244140625,1909.0999755859373,1894.0,1900.5,302
25/04/2022,1893.199951171875,1925.0,1889.300048828125,1925.0,748
22/04/2022,1931.0,1950.4000244140625,1930.199951171875,1949.5999755859373,178
21/04/2022,1944.9000244140625,1944.9000244140625,1942.5,1942.5,4
20/04/2022,1952.300048828125,1953.5999755859373,1945.5,1945.5,621
19/04/2022,1955.699951171875,1978.300048828125,1945.699951171875,1973.800048828125,130
18/04/2022,1982.9000244140625,1997.0999755859373,1972.800048828125,1973.4000244140625,196
14/04/2022,1970.9000244140625,1978.699951171875,1963.0,1977.199951171875,101
13/04/2022,1981.0,1981.0,1969.5,1969.5,204
12/04/2022,1972.0999755859373,1977.0999755859373,1950.5999755859373,1952.5,246
11/04/2022,1944.300048828125,1968.4000244140625,1941.800048828125,1946.5999755859373,163
08/04/2022,1941.5999755859373,1947.699951171875,1928.800048828125,1928.800048828125,153
07/04/2022,1933.800048828125,1934.800048828125,1919.5,1919.5,311
06/04/2022,1918.4000244140625,1931.800048828125,1916.699951171875,1916.699951171875,138
05/04/2022,1922.9000244140625,1943.5,1918.4000244140625,1927.0999755859373,412
04/04/2022,1929.199951171875,1936.0999755859373,1915.5999755859373,1921.199951171875,371
01/04/2022,1919.0999755859373,1938.0,1917.0,1935.0,1016
31/03/2022,1949.199951171875,1949.9000244140625,1919.0999755859373,1933.5,3617
30/03/2022,1933.5,1937.0,1914.5,1918.4000244140625,17765
29/03/2022,1912.0,1912.0,1893.5,1893.5,128051
28/03/2022,1939.5999755859373,1939.5999755859373,1932.5999755859373,1932.5999755859373,7
25/03/2022,1953.800048828125,1953.800048828125,1953.800048828125,1953.800048828125,83
24/03/2022,1961.5999755859373,1964.0,1961.5999755859373,1963.5999755859373,8
23/03/2022,1936.5999755859373,1936.5999755859373,1936.5999755859373,1936.5999755859373,204
22/03/2022,1920.699951171875,1920.699951171875,1920.699951171875,1920.699951171875,26
21/03/2022,1928.5999755859373,1928.5999755859373,1925.0,1925.4000244140625,5
18/03/2022,1928.199951171875,1939.300048828125,1928.199951171875,1934.5,28
17/03/2022,1942.0999755859373,1947.199951171875,1933.9000244140625,1933.9000244140625,39
16/03/2022,1908.0,1922.4000244140625,1907.199951171875,1922.4000244140625,104
15/03/2022,1928.5,1939.9000244140625,1910.699951171875,1939.800048828125,71
14/03/2022,1959.5999755859373,1977.699951171875,1959.5999755859373,1976.5,145
11/03/2022,1982.699951171875,1996.0,1959.9000244140625,1985.0,865
10/03/2022,1998.0999755859373,2010.5,1978.0999755859373,1978.0999755859373,670
09/03/2022,1985.9000244140625,2063.0,1980.800048828125,2053.60009765625,1022
08/03/2022,2040.0999755859373,2072.0,1998.0,1999.4000244140625,1813
07/03/2022,1993.9000244140625,2001.0999755859373,1963.0,1989.0,2516
04/03/2022,1965.0999755859373,1970.9000244140625,1935.5999755859373,1937.0,47
03/03/2022,1934.4000244140625,1940.300048828125,1924.800048828125,1930.5,122
02/03/2022,1920.9000244140625,1948.199951171875,1919.800048828125,1945.5999755859373,109
01/03/2022,1942.4000244140625,1942.4000244140625,1903.800048828125,1908.300048828125,547
28/02/2022,1899.4000244140625,1928.4000244140625,1894.199951171875,1928.300048828125,390
25/02/2022,1886.5,1920.0,1883.5999755859373,1906.9000244140625,586
24/02/2022,1925.0999755859373,1972.5,1911.699951171875,1911.9000244140625,2706
23/02/2022,1909.199951171875,1910.5999755859373,1895.699951171875,1896.5999755859373,73
22/02/2022,1906.0999755859373,1912.0,1890.800048828125,1908.0999755859373,173
18/02/2022,1898.5999755859373,1899.4000244140625,1890.699951171875,1899.4000244140625,51
17/02/2022,1900.699951171875,1900.699951171875,1876.199951171875,1876.300048828125,393
16/02/2022,1870.199951171875,1870.199951171875,1856.300048828125,1858.699951171875,34
15/02/2022,1854.800048828125,1879.699951171875,1847.4000244140625,1872.5999755859373,86
14/02/2022,1868.0,1870.5999755859373,1854.5999755859373,1861.800048828125,79
11/02/2022,1840.800048828125,1864.800048828125,1822.0,1822.0,181
10/02/2022,1836.199951171875,1842.0999755859373,1820.800048828125,1833.300048828125,365
09/02/2022,1835.199951171875,1835.199951171875,1825.300048828125,1825.4000244140625,683
08/02/2022,1826.5999755859373,1827.5999755859373,1815.0,1818.9000244140625,108
07/02/2022,1820.5999755859373,1821.300048828125,1809.0999755859373,1812.199951171875,601
04/02/2022,1806.5999755859373,1813.699951171875,1792.5,1806.0,571
03/02/2022,1803.0,1808.0999755859373,1787.9000244140625,1805.800048828125,466
02/02/2022,1809.199951171875,1810.0999755859373,1795.0999755859375,1797.800048828125,1690
01/02/2022,1800.300048828125,1806.0999755859373,1797.0999755859375,1797.199951171875,223
31/01/2022,1795.0,1798.5,1785.0999755859375,1788.5,1735
28/01/2022,1784.9000244140625,1798.4000244140625,1778.800048828125,1797.5,28521
27/01/2022,1793.300048828125,1793.300048828125,1793.300048828125,1793.300048828125,196036
26/01/2022,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,55
25/01/2022,1852.699951171875,1852.699951171875,1842.0,1843.0,11
24/01/2022,1841.699951171875,1842.0999755859373,1837.9000244140625,1837.9000244140625,8
21/01/2022,1831.800048828125,1842.4000244140625,1828.9000244140625,1838.0,19
20/01/2022,1842.5,1843.0,1838.199951171875,1840.5999755859373,20
19/01/2022,1843.0999755859373,1843.0999755859373,1817.4000244140625,1817.4000244140625,4
18/01/2022,1812.300048828125,1820.0999755859373,1812.300048828125,1816.800048828125,900
14/01/2022,1816.5,1822.0,1816.5,1821.5,816
13/01/2022,1821.199951171875,1823.0,1815.4000244140625,1819.800048828125,40
12/01/2022,1827.199951171875,1827.199951171875,1816.9000244140625,1819.0,1547
11/01/2022,1818.5999755859373,1822.5,1803.0,1803.9000244140625,743
10/01/2022,1798.4000244140625,1798.699951171875,1790.4000244140625,1794.9000244140625,534
07/01/2022,1797.0,1797.0,1784.4000244140625,1791.800048828125,17
06/01/2022,1788.699951171875,1791.300048828125,1787.0999755859375,1787.0999755859375,30
05/01/2022,1824.5999755859373,1824.5999755859373,1813.0999755859373,1813.0999755859373,8
04/01/2022,1814.0,1815.300048828125,1800.0,1800.5,38
03/01/2022,1799.4000244140625,1830.0999755859373,1798.800048828125,1830.0999755859373,116
31/12/2021,1827.5,1827.800048828125,1821.4000244140625,1825.0999755859373,80
30/12/2021,1812.699951171875,1816.0,1796.0,1801.699951171875,306
29/12/2021,1805.0999755859373,1805.0999755859373,1791.4000244140625,1803.199951171875,623
28/12/2021,1810.199951171875,1818.0,1805.5,1812.0,146
27/12/2021,1808.0999755859373,1812.0999755859373,1807.0,1810.0,150
23/12/2021,1811.199951171875,1811.199951171875,1800.800048828125,1806.0,193
22/12/2021,1801.5999755859373,1805.199951171875,1785.5,1786.0,567
21/12/2021,1787.9000244140625,1796.5,1787.9000244140625,1791.4000244140625,575
20/12/2021,1793.699951171875,1799.800048828125,1792.0,1796.800048828125,226
17/12/2021,1803.800048828125,1812.9000244140625,1803.800048828125,1804.0,654
16/12/2021,1796.5999755859375,1798.0999755859375,1781.0,1781.0,21
15/12/2021,1762.5999755859375,1778.699951171875,1753.9000244140625,1767.4000244140625,283
14/12/2021,1770.4000244140625,1787.0,1769.0,1787.0,322
13/12/2021,1786.300048828125,1787.0999755859375,1783.800048828125,1784.4000244140625,206
10/12/2021,1782.9000244140625,1785.4000244140625,1769.0999755859375,1773.800048828125,545
09/12/2021,1774.5999755859375,1783.5,1771.800048828125,1783.5,455
08/12/2021,1783.4000244140625,1789.9000244140625,1779.0,1789.9000244140625,1383
07/12/2021,1782.5999755859375,1786.0999755859375,1772.300048828125,1779.5,308
06/12/2021,1777.5,1783.0,1777.199951171875,1780.199951171875,381
03/12/2021,1782.0,1785.0999755859375,1766.5,1767.5,694
02/12/2021,1760.699951171875,1780.9000244140625,1760.5999755859375,1780.9000244140625,1557
01/12/2021,1781.5999755859375,1790.5,1772.300048828125,1774.800048828125,1128
30/11/2021,1773.5999755859375,1808.0999755859373,1768.699951171875,1783.9000244140625,4903
29/11/2021,1782.300048828125,1798.9000244140625,1779.0999755859375,1791.699951171875,26926
26/11/2021,1785.300048828125,1791.4000244140625,1785.300048828125,1791.0999755859375,186800
24/11/2021,1784.0999755859375,1793.0,1781.4000244140625,1793.0,188
23/11/2021,1783.5,1795.5,1783.5,1795.5,264
22/11/2021,1806.0,1841.5999755859373,1805.699951171875,1841.5999755859373,14
19/11/2021,1851.199951171875,1851.199951171875,1851.199951171875,1851.199951171875,21
18/11/2021,1861.0,1861.0,1861.0,1861.0,9
17/11/2021,1869.699951171875,1869.699951171875,1862.5999755859373,1862.5999755859373,2
16/11/2021,1853.5999755859373,1853.5999755859373,1853.5999755859373,1853.5999755859373,1
15/11/2021,1866.0999755859373,1866.9000244140625,1864.5,1864.5,87
12/11/2021,1867.9000244140625,1867.9000244140625,1847.5999755859373,1860.800048828125,210
11/11/2021,1863.199951171875,1866.5,1853.9000244140625,1853.9000244140625,292
10/11/2021,1847.5999755859373,1865.0,1824.9000244140625,1825.800048828125,795
09/11/2021,1830.199951171875,1832.699951171875,1820.699951171875,1826.0999755859373,170
08/11/2021,1827.4000244140625,1827.4000244140625,1816.9000244140625,1817.0,261
05/11/2021,1816.4000244140625,1817.0999755859373,1794.9000244140625,1794.9000244140625,239
04/11/2021,1793.0,1798.199951171875,1776.199951171875,1776.5999755859375,103
03/11/2021,1763.5999755859375,1768.0,1761.800048828125,1768.0,108
02/11/2021,1788.699951171875,1795.5,1787.699951171875,1790.5,213
01/11/2021,1795.0999755859375,1795.0999755859375,1786.699951171875,1787.5,142
29/10/2021,1783.0,1797.0,1774.5999755859375,1793.0999755859375,583
28/10/2021,1801.5999755859373,1807.300048828125,1795.5,1795.5,452
27/10/2021,1797.9000244140625,1798.0999755859375,1791.5,1791.5,543
26/10/2021,1792.699951171875,1808.800048828125,1788.5999755859375,1808.800048828125,359
25/10/2021,1806.0,1809.0,1794.0,1794.300048828125,140
22/10/2021,1795.5,1806.9000244140625,1784.0,1787.0999755859375,532
21/10/2021,1781.199951171875,1785.699951171875,1781.0,1782.0,146
20/10/2021,1784.0999755859375,1785.5999755859375,1774.0,1774.5999755859375,127
19/10/2021,1769.699951171875,1785.0,1767.5,1777.5999755859375,51
18/10/2021,1764.800048828125,1770.0999755859375,1759.5,1761.5999755859375,266
15/10/2021,1767.199951171875,1795.4000244140625,1766.5999755859375,1794.5,874
14/10/2021,1796.699951171875,1799.9000244140625,1792.0,1792.199951171875,337
13/10/2021,1793.699951171875,1794.5,1760.800048828125,1760.800048828125,150
12/10/2021,1758.300048828125,1768.0,1749.800048828125,1751.9000244140625,139
11/10/2021,1754.5999755859375,1757.800048828125,1752.199951171875,1756.5999755859375,128
08/10/2021,1756.300048828125,1780.0,1754.199951171875,1757.0,254
07/10/2021,1757.9000244140625,1762.4000244140625,1752.800048828125,1762.4000244140625,336
06/10/2021,1760.5,1762.9000244140625,1744.699951171875,1759.300048828125,56
05/10/2021,1759.5999755859375,1764.300048828125,1749.0,1764.300048828125,98
04/10/2021,1766.199951171875,1768.9000244140625,1749.5,1764.5,417
01/10/2021,1757.0,1762.5999755859375,1748.5,1754.300048828125,2220
30/09/2021,1755.300048828125,1760.300048828125,1724.5,1725.5,997
29/09/2021,1721.5,1744.0999755859375,1721.4000244140625,1732.4000244140625,6634
28/09/2021,1735.800048828125,1741.699951171875,1726.800048828125,1739.5999755859375,15748
27/09/2021,1750.0,1754.4000244140625,1747.5,1751.699951171875,808
24/09/2021,1749.699951171875,1749.699951171875,1745.0,1749.699951171875,76
23/09/2021,1747.699951171875,1766.800048828125,1738.199951171875,1766.800048828125,31
22/09/2021,1776.699951171875,1784.300048828125,1767.0,1776.699951171875,17
21/09/2021,1776.0,1776.0,1759.0,1762.199951171875,106
20/09/2021,1761.800048828125,1761.800048828125,1750.9000244140625,1751.800048828125,185
17/09/2021,1749.4000244140625,1763.0,1749.4000244140625,1758.800048828125,581
16/09/2021,1754.5999755859375,1792.9000244140625,1743.9000244140625,1792.9000244140625,1645
15/09/2021,1792.4000244140625,1803.699951171875,1792.4000244140625,1803.699951171875,59
14/09/2021,1804.699951171875,1806.199951171875,1783.0,1791.4000244140625,764
13/09/2021,1792.0,1796.0,1784.0,1789.800048828125,533
10/09/2021,1789.5999755859375,1789.5999755859375,1789.5999755859375,1789.5999755859375,0
09/09/2021,1797.4000244140625,1798.699951171875,1787.9000244140625,1798.699951171875,49
08/09/2021,1790.699951171875,1790.699951171875,1781.699951171875,1781.699951171875,69
07/09/2021,1795.9000244140625,1825.699951171875,1792.699951171875,1825.699951171875,48
03/09/2021,1830.9000244140625,1833.9000244140625,1818.9000244140625,1820.9000244140625,53
02/09/2021,1808.699951171875,1813.9000244140625,1806.800048828125,1813.199951171875,26
01/09/2021,1813.0999755859373,1815.9000244140625,1809.5,1813.5,114
31/08/2021,1815.0,1815.9000244140625,1801.0999755859375,1815.9000244140625,82
30/08/2021,1809.0,1820.300048828125,1807.800048828125,1818.199951171875,684
27/08/2021,1816.5999755859373,1816.5999755859373,1803.0999755859373,1803.4000244140625,1219
26/08/2021,1792.199951171875,1792.199951171875,1781.0,1787.4000244140625,61
25/08/2021,1788.199951171875,1792.9000244140625,1784.0,1792.0,812
24/08/2021,1805.5999755859373,1805.5999755859373,1801.0,1801.0,22
23/08/2021,1803.199951171875,1804.800048828125,1776.800048828125,1776.800048828125,32
20/08/2021,1781.0,1787.5,1778.199951171875,1784.0999755859375,235
19/08/2021,1780.199951171875,1789.300048828125,1775.5,1780.0,245
18/08/2021,1781.5999755859375,1791.5,1779.0,1787.800048828125,263
17/08/2021,1785.0,1794.199951171875,1780.0,1787.699951171875,200
16/08/2021,1786.9000244140625,1787.800048828125,1771.9000244140625,1776.9000244140625,219
13/08/2021,1775.199951171875,1777.300048828125,1757.4000244140625,1758.300048828125,436
12/08/2021,1749.0,1752.4000244140625,1745.5,1749.699951171875,739
11/08/2021,1750.4000244140625,1752.199951171875,1727.300048828125,1727.300048828125,542
10/08/2021,1728.800048828125,1735.199951171875,1720.0999755859375,1728.5999755859375,1363
09/08/2021,1723.4000244140625,1753.800048828125,1692.5999755859375,1753.5,1621
06/08/2021,1760.0,1800.0999755859375,1758.4000244140625,1799.800048828125,859
05/08/2021,1805.0999755859373,1813.699951171875,1796.0,1810.800048828125,588
04/08/2021,1810.5,1831.300048828125,1806.300048828125,1809.300048828125,2860
03/08/2021,1810.0999755859373,1813.5,1806.0,1812.300048828125,3341
02/08/2021,1818.0999755859373,1818.699951171875,1804.800048828125,1812.4000244140625,1334
30/07/2021,1812.5999755859373,1830.5,1808.9000244140625,1828.0,3100
29/07/2021,1831.199951171875,1832.5999755859373,1806.0999755859373,1806.5999755859373,30496
28/07/2021,1799.5,1799.5,1799.5,1799.5,209783
27/07/2021,1799.5,1803.699951171875,1799.5,1803.699951171875,1
26/07/2021,1798.699951171875,1802.5,1797.199951171875,1802.5,17
23/07/2021,1801.4000244140625,1801.4000244140625,1800.0,1800.0,1
22/07/2021,1805.0,1805.0,1793.5999755859375,1793.5999755859375,2
21/07/2021,1802.9000244140625,1807.0,1800.0,1807.0,135
20/07/2021,1810.9000244140625,1824.0,1810.9000244140625,1812.9000244140625,128
19/07/2021,1808.699951171875,1813.4000244140625,1803.300048828125,1803.300048828125,33
16/07/2021,1814.5,1831.4000244140625,1814.5,1830.0999755859373,78
15/07/2021,1828.4000244140625,1833.0,1823.4000244140625,1831.5999755859373,99
14/07/2021,1824.300048828125,1829.0,1813.0999755859373,1813.0999755859373,707
13/07/2021,1809.4000244140625,1812.0,1800.5999755859375,1808.0999755859373,78
12/07/2021,1805.5,1805.5,1799.5,1802.5999755859373,147
09/07/2021,1810.0,1810.0999755859373,1798.800048828125,1803.5999755859373,218
08/07/2021,1799.5999755859375,1818.5,1797.0,1797.0,148
07/07/2021,1801.5,1808.4000244140625,1797.199951171875,1798.699951171875,244
06/07/2021,1793.5,1809.800048828125,1786.699951171875,1786.699951171875,332
02/07/2021,1782.5999755859375,1787.9000244140625,1778.300048828125,1778.699951171875,23
01/07/2021,1775.9000244140625,1781.199951171875,1768.800048828125,1775.699951171875,44
30/06/2021,1770.800048828125,1770.800048828125,1759.199951171875,1761.0999755859375,51
29/06/2021,1762.800048828125,1777.0999755859375,1752.0999755859375,1776.800048828125,419
28/06/2021,1779.5999755859375,1779.5999755859375,1779.5999755859375,1779.5999755859375,888
25/06/2021,1776.5999755859375,1788.0,1775.199951171875,1777.699951171875,35
24/06/2021,1775.5999755859375,1786.4000244140625,1775.5999755859375,1778.9000244140625,78
23/06/2021,1782.300048828125,1793.199951171875,1780.5999755859375,1780.699951171875,136
22/06/2021,1776.300048828125,1786.9000244140625,1775.9000244140625,1783.4000244140625,101
21/06/2021,1781.800048828125,1785.199951171875,1766.800048828125,1768.800048828125,38
18/06/2021,1767.9000244140625,1792.4000244140625,1767.9000244140625,1775.699951171875,354
17/06/2021,1773.800048828125,1823.300048828125,1769.5999755859375,1811.800048828125,1135
16/06/2021,1859.5,1860.0999755859373,1809.199951171875,1859.4000244140625,117
15/06/2021,1854.5,1867.199951171875,1854.4000244140625,1866.4000244140625,78
14/06/2021,1864.0,1866.5999755859373,1846.5,1866.199951171875,41
11/06/2021,1877.4000244140625,1902.300048828125,1875.199951171875,1900.9000244140625,349
10/06/2021,1894.199951171875,1899.800048828125,1871.5,1887.699951171875,186
09/06/2021,1893.199951171875,1897.699951171875,1889.199951171875,1894.9000244140625,148
08/06/2021,1892.199951171875,1902.9000244140625,1890.0,1896.5,930
07/06/2021,1896.800048828125,1899.699951171875,1883.199951171875,1890.5,87
04/06/2021,1889.800048828125,1895.5,1854.0,1869.300048828125,367
03/06/2021,1871.199951171875,1908.800048828125,1865.0,1908.800048828125,1021
02/06/2021,1907.5,1908.800048828125,1896.0,1899.199951171875,1267
01/06/2021,1902.9000244140625,1916.199951171875,1892.800048828125,1905.0999755859373,640
28/05/2021,1902.5,1905.4000244140625,1881.9000244140625,1897.5,2415
27/05/2021,1895.699951171875,1903.9000244140625,1888.199951171875,1896.800048828125,35794
26/05/2021,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,170526
25/05/2021,1898.0999755859373,1898.0999755859373,1882.5,1882.5,56
24/05/2021,1884.5999755859373,1884.5999755859373,1882.0999755859373,1882.0999755859373,39
21/05/2021,1876.699951171875,1876.699951171875,1872.0999755859373,1872.0999755859373,5
20/05/2021,1881.800048828125,1885.0,1864.800048828125,1865.5,85
19/05/2021,1881.300048828125,1884.9000244140625,1863.5999755859373,1866.4000244140625,348
18/05/2021,1867.800048828125,1870.5,1867.800048828125,1870.5,3
17/05/2021,1867.5,1867.5,1847.199951171875,1849.9000244140625,13
14/05/2021,1837.9000244140625,1842.9000244140625,1824.5,1824.5,41
13/05/2021,1823.800048828125,1826.800048828125,1814.0999755859373,1814.699951171875,100
12/05/2021,1822.5999755859373,1825.199951171875,1821.699951171875,1825.199951171875,3
11/05/2021,1835.9000244140625,1838.0999755859373,1831.5999755859373,1837.199951171875,420
10/05/2021,1837.5,1845.5999755859373,1835.4000244140625,1835.5999755859373,13
07/05/2021,1831.0999755859373,1842.9000244140625,1831.0999755859373,1842.9000244140625,2
06/05/2021,1815.5,1815.5,1787.5999755859375,1788.9000244140625,13
05/05/2021,1784.0999755859375,1784.0999755859375,1779.199951171875,1781.5,57
04/05/2021,1775.800048828125,1788.5,1774.800048828125,1788.199951171875,182
03/05/2021,1791.4000244140625,1793.0,1788.5,1788.5,18
30/04/2021,1767.300048828125,1771.800048828125,1763.9000244140625,1771.800048828125,18
29/04/2021,1768.0999755859375,1789.0,1758.5999755859375,1781.0,196
28/04/2021,1773.199951171875,1774.0,1764.5999755859375,1768.199951171875,756
27/04/2021,1778.0,1782.0,1777.699951171875,1780.0,117
26/04/2021,1779.199951171875,1779.699951171875,1770.800048828125,1778.0,549
23/04/2021,1777.0,1794.5,1772.0,1786.0999755859375,332
22/04/2021,1781.199951171875,1794.199951171875,1779.5,1794.199951171875,159
21/04/2021,1792.300048828125,1794.0999755859375,1777.699951171875,1783.0,250
20/04/2021,1777.300048828125,1777.300048828125,1765.5,1769.300048828125,1464
19/04/2021,1769.4000244140625,1788.5,1769.4000244140625,1782.0999755859375,144
16/04/2021,1779.0,1779.5,1770.0999755859375,1770.4000244140625,625
15/04/2021,1765.4000244140625,1767.9000244140625,1740.0999755859375,1740.0999755859375,368
14/04/2021,1734.9000244140625,1745.9000244140625,1732.699951171875,1741.300048828125,1037
13/04/2021,1746.199951171875,1746.9000244140625,1722.0999755859375,1733.800048828125,367
12/04/2021,1731.199951171875,1740.800048828125,1726.699951171875,1740.800048828125,40
09/04/2021,1743.300048828125,1750.800048828125,1733.300048828125,1750.800048828125,484
08/04/2021,1756.800048828125,1758.0,1734.5999755859375,1736.0,1298
07/04/2021,1740.0999755859375,1742.699951171875,1733.699951171875,1742.699951171875,557
06/04/2021,1741.5,1744.800048828125,1726.9000244140625,1726.9000244140625,890
05/04/2021,1727.0,1729.699951171875,1721.9000244140625,1727.9000244140625,275
01/04/2021,1726.5,1728.800048828125,1706.4000244140625,1706.800048828125,720
31/03/2021,1713.800048828125,1713.800048828125,1676.5,1683.699951171875,762
30/03/2021,1683.9000244140625,1712.5999755859375,1676.5,1711.0,25316
29/03/2021,1712.0999755859375,1712.0999755859375,1712.0999755859375,1712.0999755859375,135457
26/03/2021,1732.199951171875,1732.199951171875,1721.300048828125,1721.300048828125,33
25/03/2021,1724.9000244140625,1733.199951171875,1724.5,1732.699951171875,15
24/03/2021,1732.9000244140625,1732.9000244140625,1727.5,1727.5,26
23/03/2021,1724.699951171875,1724.699951171875,1724.699951171875,1724.699951171875,6
22/03/2021,1737.800048828125,1737.800048828125,1737.800048828125,1737.800048828125,51
19/03/2021,1741.4000244140625,1742.199951171875,1733.5999755859375,1742.199951171875,13
18/03/2021,1732.199951171875,1750.300048828125,1721.800048828125,1745.800048828125,138
17/03/2021,1726.800048828125,1750.0999755859375,1725.5999755859375,1735.300048828125,488
16/03/2021,1730.5999755859375,1733.9000244140625,1726.0,1732.300048828125,729
15/03/2021,1728.9000244140625,1731.9000244140625,1722.800048828125,1729.5,147
12/03/2021,1719.5,1722.5,1699.0,1715.9000244140625,80
11/03/2021,1722.300048828125,1737.5,1720.199951171875,1725.5999755859375,18
10/03/2021,1721.5,1722.9000244140625,1711.0,1713.5999755859375,412
09/03/2021,1716.5999755859375,1717.5,1685.199951171875,1686.199951171875,335
08/03/2021,1677.699951171875,1705.4000244140625,1673.699951171875,1704.699951171875,1290
05/03/2021,1698.0,1701.0,1685.0,1690.5999755859375,302
04/03/2021,1700.199951171875,1717.4000244140625,1700.199951171875,1706.5,521
