ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-10,5401.189454489459,5225.1660959046285,5502.522950271779,5401.189454489459,5401.189454489459,-36.708608363480494,-36.708608363480494,-36.708608363480494,-62.60519518874656,-62.60519518874656,-62.60519518874656,25.89658682526606,25.89658682526606,25.89658682526606,0.0,0.0,0.0,5364.480846125979
2024-06-11,5404.531047518662,5223.964943132441,5500.403505126122,5404.531047518662,5404.531047518662,-38.55802934268065,-38.55802934268065,-38.55802934268065,-63.056196596981806,-63.056196596981806,-63.056196596981806,24.49816725430116,24.49816725430116,24.49816725430116,0.0,0.0,0.0,5365.9730181759805
2024-06-12,5407.872640547862,5228.167114488847,5510.773039630879,5407.872640547862,5407.872640547862,-38.07378440044437,-38.07378440044437,-38.07378440044437,-60.936021882135655,-60.936021882135655,-60.936021882135655,22.862237481691288,22.862237481691288,22.862237481691288,0.0,0.0,0.0,5369.798856147418
2024-06-13,5411.214233577062,5221.344140379533,5494.265362555714,5411.214233577062,5411.214233577062,-41.32744863778305,-41.32744863778305,-41.32744863778305,-62.372232541736274,-62.372232541736274,-62.372232541736274,21.044783903953224,21.044783903953224,21.044783903953224,0.0,0.0,0.0,5369.886784939279
2024-06-14,5414.555826606264,5244.087424378494,5506.30190585337,5414.555826606264,5414.555826606264,-42.610874810055755,-42.610874810055755,-42.610874810055755,-61.716949607997286,-61.716949607997286,-61.716949607997286,19.106074797941528,19.106074797941528,19.106074797941528,0.0,0.0,0.0,5371.944951796208
2024-06-17,5424.580605693866,5240.321484632139,5512.313495541841,5424.580605693866,5424.580605693866,-49.400864278730054,-49.400864278730054,-49.400864278730054,-62.60519518889827,-62.60519518889827,-62.60519518889827,13.204330910168213,13.204330910168213,13.204330910168213,0.0,0.0,0.0,5375.179741415136
2024-06-18,5427.922198723067,5248.682897110589,5517.0317079047345,5427.922198723067,5427.922198723067,-51.62962306039315,-51.62962306039315,-51.62962306039315,-63.056196597155214,-63.056196597155214,-63.056196597155214,11.426573536762058,11.426573536762058,11.426573536762058,0.0,0.0,0.0,5376.292575662674
2024-06-20,5434.605384781469,5235.577706521471,5517.241179047504,5434.605384781469,5434.605384781469,-53.83851194721565,-53.83851194721565,-53.83851194721565,-62.372232541712265,-62.372232541712265,-62.372232541712265,8.533720594496621,8.533720594496621,8.533720594496621,0.0,0.0,0.0,5380.766872834253
2024-06-21,5437.94697781067,5245.278275931082,5528.23864135195,5437.94697781067,5437.94697781067,-54.18432782174773,-54.18432782174773,-54.18432782174773,-61.71694960784566,-61.71694960784566,-61.71694960784566,7.532621786097937,7.532621786097937,7.532621786097937,0.0,0.0,0.0,5383.762649988923
2024-06-24,5447.971756898272,5255.511809452513,5536.527700023743,5447.971756898272,5447.971756898272,-55.735153279545116,-55.735153279545116,-55.735153279545116,-62.60519518904997,-62.60519518904997,-62.60519518904997,6.870041909504844,6.870041909504844,6.870041909504844,0.0,0.0,0.0,5392.236603618727
2024-06-25,5451.313349927474,5256.194564732587,5534.279828218573,5451.313349927474,5451.313349927474,-55.51568538376174,-55.51568538376174,-55.51568538376174,-63.05619659717777,-63.05619659717777,-63.05619659717777,7.540511213416031,7.540511213416031,7.540511213416031,0.0,0.0,0.0,5395.797664543712
2024-06-26,5454.654942956675,5264.592181881105,5545.311822187589,5454.654942956675,5454.654942956675,-52.24608060655545,-52.24608060655545,-52.24608060655545,-60.93602188213536,-60.93602188213536,-60.93602188213536,8.689941275579915,8.689941275579915,8.689941275579915,0.0,0.0,0.0,5402.408862350119
2024-06-27,5457.996535985875,5266.812372587982,5539.131470803621,5457.996535985875,5457.996535985875,-52.04842226617014,-52.04842226617014,-52.04842226617014,-62.37223254186036,-62.37223254186036,-62.37223254186036,10.32381027569023,10.32381027569023,10.32381027569023,0.0,0.0,0.0,5405.948113719705
2024-06-28,5461.338129015076,5275.2121311622295,5548.6330030964145,5461.338129015076,5461.338129015076,-49.27940982202427,-49.27940982202427,-49.27940982202427,-61.71694960769404,-61.71694960769404,-61.71694960769404,12.437539785669765,12.437539785669765,12.437539785669765,0.0,0.0,0.0,5412.058719193052
2024-07-01,5471.362908102679,5295.514708977561,5566.512284260288,5471.362908102679,5471.362908102679,-41.142244909696416,-41.142244909696416,-41.142244909696416,-62.60519518904849,-62.60519518904849,-62.60519518904849,21.462950279352064,21.462950279352064,21.462950279352064,0.0,0.0,0.0,5430.220663192983
2024-07-02,5474.70450113188,5294.62019678637,5576.942870141386,5474.70450113188,5474.70450113188,-37.80213464748257,-37.80213464748257,-37.80213464748257,-63.05619659711579,-63.05619659711579,-63.05619659711579,25.254061949633215,25.254061949633215,25.254061949633215,0.0,0.0,0.0,5436.902366484397
2024-07-03,5478.046094161081,5306.801832706711,5583.300233890059,5478.046094161081,5478.046094161081,-31.576853955309513,-31.576853955309513,-31.576853955309513,-60.93602188213564,-60.93602188213564,-60.93602188213564,29.359167926826117,29.359167926826117,29.359167926826117,0.0,0.0,0.0,5446.469240205772
2024-07-05,5484.7292802194825,5318.818767799115,5596.093595335643,5484.7292802194825,5484.7292802194825,-23.440210135514686,-23.440210135514686,-23.440210135514686,-61.716949607542404,-61.716949607542404,-61.716949607542404,38.276739472027714,38.276739472027714,38.276739472027714,0.0,0.0,0.0,5461.289070083968
2024-07-08,5494.754059307084,5337.659218279073,5615.550348444846,5494.754059307084,5494.754059307084,-10.182855679163195,-10.182855679163195,-10.182855679163195,-62.60519518935338,-62.60519518935338,-62.60519518935338,52.4223395101902,52.4223395101902,52.4223395101902,0.0,0.0,0.0,5484.571203627921
